Compania,Articulo,Descripcion,UdVta,ClaveAcceso,CostoEstandar
225,KS260018970,67520963 GENÉRICO HW,MIL,115048          ,2.3078
225,KS260019118,136F,MIL,871             ,5.7569
225,KS260019121,91307836 SHIPPER OB 4X6,MIL,001039          ,3.3261
225,KS260019161,9285007-11-101,MIL,871             ,7.0624
225,KS260019406,76R1,MIL,871             ,4.8141
225,KS260019627,CHICA,MIL,115049          ,5.358
225,KS260019628,GRANDE,MIL,115049          ,5.1962
225,KS260020050,CORRUGADO OXI CLEAN 1.2kg CEPI,MIL,778             ,6.66
225,KS260020248,57879223 CC No 84,MIL,006047          ,7.7011
225,KS260020433,CAJA GRANDE,MIL,115087          ,15.6347
225,KS260020577,No. 3,MIL,115122          ,6.8727
225,KS260020724,2634474,MIL,262             ,5.3826
225,KS290016364,7D6P,MIL,871             ,5.0048
225,KS290016981,CAJA CARTÓN 4130,MIL,002004          ,7.35999999999999
225,KS290017258,IM002130,MIL,298             ,2.2686
225,KS290017937,84153887 UNIDOMP2706,MIL,001021          ,1.9771
225,KS290018059,1076,MIL,008019          ,7.7853
225,KS290018267,No. 1A-B,MIL,017020          ,6.4232
225,KS290018501,MASTER VERDURAS 24 NVO,MIL,013002          ,4.1461
225,KS290018662,HONDA 8987,MIL,003020          ,7.5312
225,KS290018687,CAJA KROM,MIL,207             ,6.19929999999999
225,KS290018718,91452257.001 SHIPPER INDC OB 6,MIL,001039          ,4.8066
225,KS290018803,9171 RALOY,MIL,003020          ,4.0354
225,KS290018901,CVT7GF1,MIL,871             ,3.283
225,KS290018916,CMBM 24NVO,MIL,013002          ,3.9938
225,KS290019006,84271535 GEN 18,MIL,006047          ,8.3863
225,KS290019009,RALOY 9346,MIL,003020          ,3.3561
225,KS290019032,86117282 CC GENERICO 29,MIL,006047          ,7.2327
225,KS290019053,67469994 UNIKNMP5813-B,MIL,001021          ,2.8085
225,KS290019116,13QC (13RK),MIL,871             ,5.0878
225,KS290019159,LTH 7028,MIL,003020          ,2.9839
225,KS290019214,ALICAAVON01,MIL,940             ,16.6841
225,KS290019288,ECO24G,MIL,013002          ,5.5092
225,KS290019472,CAJA MOLDEADA 67659441 UNIREMP,MIL,001021          ,2.8068
225,KS290019496,3 PACK SBHAJO5684G,MIL,115024          ,5.9947
225,KS290019885,81569290 CC ALKA SELTZER 60SX3,MIL,006047          ,9.2213
225,KS290020185,67972792 UNIREMP 6243,MIL,001021          ,2.8068
225,KS290020205,200354,MIL,606             ,3.651
225,KS290020512,2583320,MIL,262             ,6.8993
225,KS290020572,CREMA,MIL,115068          ,2.8805
225,KS290020664,85625985 CORR GENERICO 22,MIL,006047          ,7.6788
225,KS290020931,84142115 CORRUGADO GEN 10 V2,MIL,006047          ,9.2171
225,KS290118981,EMEE-420 DIV CORTO OXICLEAN 1.,MIL,778             ,0.5572
225,KS320015993,7E0L,MIL,871             ,5.8667
225,KS320015999,IM001831,MIL,298             ,3.0378
225,KS320016007,7C8D,MIL,871             ,6.4169
225,KS320016294,C-C807-15SAS09,MIL,138             ,2.7766
225,KS320016450,20026478 CA 12 TIRAS,MIL,115022          ,6.8716
225,KS320016491,12Y6,MIL,000871          ,5.2623
225,KS320016762,CAJA CARTON SOPA EN SOBRE 3X2,MIL,44              ,5.61909999999999
225,KS320016777,ROSA 400 TAPA,MIL,162             ,12.627
225,KS320016875,7GWG,MIL,871             ,7.1395
225,KS320016974,CAJA CARTON N°5,MIL,44              ,4.4364
225,KS320017150,77RU,MIL,871             ,5.4464
225,KS320017165,7EDE,MIL,871             ,6.0964
225,KS320017193,13AF,MIL,871             ,5.42
225,KS320017194,12Z7,MIL,871             ,5.2655
225,KS320017226,7DWU,MIL,871             ,4.5053
225,KS320017261,7G3B,MIL,871             ,5.8443
225,KS320017339,IM002094,MIL,298             ,4.1419
225,KS320017533,7DT0,MIL,871             ,5.6556
225,KS320017541,7I2G,MIL,871             ,4.4946
225,KS320017696,7I3H,MIL,871             ,5.3633
225,KS320017845,E-07048 NESTLE 02,MIL,810             ,13.2344
225,KS320017974,20024011,MIL,115022          ,7.9643
225,KS320018041,7D5Z,MIL,871             ,5.2406
225,KS320018120,2027762 MEAENJL 2554,MIL,001021          ,3.5277
225,KS320018137,137P-1,MIL,871             ,5.6484
225,KS320018166,K586,MIL,871             ,5.3156
225,KS320018190,LTH 8492,MIL,003020          ,6.3151
225,KS320018303,CAJA CARTON MAC EVE 800,MIL,44              ,6.6025
225,KS320018380,IM002255,MIL,298             ,8.4781
225,KS320018411,13OF,MIL,871             ,3.6804
225,KS320018413,6 BOTELLAS DIVISIÓN,MIL,000991          ,4.4675
225,KS320018782,LTH 7034,MIL,003020          ,6.64959999999999
225,KS320018797,7I8N,MIL,871             ,7.0649
225,KS320018952,13PK,MIL,871             ,4.2619
225,KS320018995,IM002365,MIL,298             ,4.8256
225,KS320019011,7CO3,MIL,871             ,5.4464
225,KS320019017,ECC012,MIL,811             ,7.3312
225,KS320019190,LINER #4,MIL,013002          ,8.6722
225,KS320019280,830512-1,MIL,333             ,8.2265
225,KS320019317,7IGS,MIL,871             ,6.7971
225,KS320019534,CAJA MODEADA 67707974 UNIREJL,MIL,001021          ,2.27259999999999
225,KS320019680,PROFESIONAL GRENDE 24 DW,MIL,115039          ,4.2587
225,KS320019718,CAJA MOLDEADA 67786556 UNIAXJL,MIL,001021          ,4.0983
225,KS320019766,FHSC003 CAJA MED. REGULAR,MIL,871             ,3.0976
225,KS320019784,CAJA MOLDEADA 67606646 UNIKNM5,MIL,001021          ,3.5252
225,KS320019788,IM002475,MIL,298             ,3.4973
225,KS320019923,7EP4 CAJA CORRUGADA SIN IMP,MIL,871             ,6.1439
225,KS320019980,300109821 BTAPA (12),MIL,459             ,8.2723
225,KS320020003,P/10669 MJNCHRR 4870-A,MIL,001021          ,4.4859
225,KS320020084,7IBT CAJA CORRUGADA SIN IMP,MIL,871             ,6.19849999999999
225,KS320020127,LAMINA 170 X 130 CA-073,MIL,001021          ,19.6702
225,KS320020186,FRAM 10344,MIL,003020          ,6.6135
225,KS320020191,67933900 UNIDOMP 6817-C,MIL,001021          ,4.0461
225,KS320020213,67978329 UNIDOJL 7059,MIL,001021          ,3.0263
225,KS320020218,7ERW CAJA SIN IMPRESION,MIL,871             ,6.0982
225,KS320020313,300142738 12X1 LT ALCOHOLERA,MIL,115020          ,5.5467
225,KS320020355,85918680 CORRUGADO VETRIDERM C,MIL,115142          ,5.0735
225,KS320020366,68123288 UNIREJL 7127,MIL,001021          ,2.6724
225,KS320020416,C-C807 15SP10SC2,MIL,138             ,3.7449
225,KS320020427,51390 DUVALIN 23 g EXPORTACION,MIL,115111          ,7.0021
225,KS320020452,81562660 CJA CORR. 6X24X100 GR,MIL,115142          ,9.5495
225,KS320020580,CAJA 12-250g CANADA,MIL,115029          ,2.8626
225,KS320020602,68209459 UNIREJL 7127,MIL,001021          ,2.4811
225,KS320020604,68274671 UNIKNMP 7393-B,MIL,001021          ,8.2712
225,KS320020605,68279727 UNIEGCH 7419,MIL,001021          ,1.9296
225,KS320020663,84596396 CORR. GENERICO 26,MIL,006047          ,5.1962
225,KS320020707,LAMINA 84X70,MIL,001021          ,5.2278
225,KS320020753,GENERICO RESERVADO,MIL,000991          ,5.40569999999999
225,KS320020801,2058081 MJNEWJL 7120-B,MIL,001021          ,6.73129999999999
225,KS320020810,500640 CAJA 4 PZ 100 OZ SLICED,MIL,115029          ,5.7042
225,KS320020834,TSL0007 CHAR. SELLADO LATL EXT,MIL,871             ,1.4846
225,KS320020847,TSL0003 TAPA SELLADO LAT EXT,MIL,871             ,1.8895
225,KS320021040,87083438 CORR.BAMITOL 90g UNG,MIL,115142          ,2.7053
225,KS320021103,7J3L CAJA RSC-RSC CON IMPRESIO,MIL,871             ,5.8252
225,KS320119280,830512-1 BANDA,MIL,333             ,3.6234
225,KS320119980,300109821 B/BASE (12),MIL,459             ,7.3467
225,KS320217935,9P133 CAJA P/COMP 958MX,MIL,939             ,33.0255
225,KS320220609,DIVISOR LARGO PARA CAJA COLECT,MIL,333             ,1.4938
225,KS360016024,ARCHIVO,MIL,907             ,11.6398
225,KS360017393,N° 3 1/2 E FIDEO 2,MIL,44              ,3.62549999999999
225,KS360018424,CAJA CARTON PL-3 1/2-N 1287107,MIL,44              ,3.4934
225,KS360018929,1241007GDL F0 VA GDL V. ABARRO,MIL,002012          ,3.89
225,KS360018991,CO650 SV BILINGÜE 100 SB,MIL,570             ,3.1289
225,KS360019096,CO642 SVETIA SUGAR BLEND 680gr,MIL,570             ,4.5831
225,KS360019173,CHICA,MIL,0010017         ,8.7906
225,KS360019213,SEPARADOR 38.0 X 28.0,MIL,878             ,1.0079
225,KS360019220,PROYECTO 77,MIL,000991          ,8.72069999999999
225,KS360019474,CAJA MOLDEADA 67659437 UNIAX-J,MIL,001021          ,3.1826
225,KS360019638,12746,MIL,576             ,13.5390999999999
225,KS360020067,LAMINA 74X119 MJNEWBR6119,MIL,001021          ,8.0745
225,KS360020151,LAMINA 138X99 DAVSJBR6686,MIL,001021          ,12.5341999999999
225,KS360020157,LAMINA 98X61 DAVSJBR6686,MIL,001021          ,5.4929
225,KS360020429,67965828 UNIMA-MP-6904-D,MIL,001021          ,5.1762
225,KS360020459,No. 2,MIL,001038          ,4.00789999999999
225,KS360020468,LAMINA 138X99 DAVSJBR7339,MIL,001021          ,12.5341999999999
225,KS360020475,LAMINA 128X96 DAVSJBR7339,MIL,001021          ,11.2874
225,KS360020759,LAMINA 122X70,MIL,001021          ,7.8232
225,KS360020843,CO652 CORRUGADO SV290 GR,MIL,570             ,6.4814
225,KS360020868,4223 MARIANITAS,MIL,002004          ,5.1421
225,KS360020888,4072 CORR. GRANELES,MIL,002004          ,7.5171
225,KS400014101,6869 4 PORRONES 5L(CANCELADO),MIL,003020          ,7.1849
225,KS400016994,1241111 CAJA CARTON W6,MIL,002012          ,5.0171
225,KS400017012,CAJA 4137 ANIMALITOS 20-400g,MIL,002004          ,8.397
225,KS400018261,CAJA IMPRESION ROJO,MIL,902             ,12.2104
225,KS400018403,ARCHIVO CARTA,MIL,115012          ,13.1399
225,KS400018516,303000002 SALCHICHA/CROQUETA,MIL,792             ,8.8765
225,KS400019158,MJ0893,MIL,886             ,3.5415
225,KS400019342,CAJA CARTON 1241120 W15 FIDEO,MIL,002012          ,5.0661
225,KS400019471,CAJA MOLDEADA 67658278-6765827,MIL,001021          ,9.4068
225,KS400019649,467 000 22,MIL,115078          ,17.5988
225,KS400019657,CAJA CARTÓN 1230039 SMALL ELBO,MIL,002012          ,3.3135
225,KS400019706,CAJA CARTÓN SPAGUETTI MF20 220,MIL,44              ,3.6305
225,KS400019888,CRUCETA,MIL,115096          ,3.6551
225,KS400020080,2044372/2055527 MJNCHRR5222,MIL,001021          ,7.9245
225,KS400020508,7IX5 CAJA REGULAR,MIL,871             ,5.5901
225,KS400020532,68247670 UNIPOEL 7334-B,MIL,001021          ,6.1746
225,KS400020552,HONDA 10721,MIL,003020          ,7.6873
225,KS400020581,RALOY 10926,MIL,003020          ,5.5326
225,KS400020715,JALAPEÑO ENTERO,MIL,115029          ,5.9479
225,KS400020777,1264125 CAJA PERLA 2 MF FIDEOS,MIL,002012          ,3.2843
225,KS400020779,1264126 CAJA PERLA 3-MF,MIL,002012          ,3.98339999999999
225,KS400020992,1287111 CAJA LARA 3-MF,MIL,44              ,4.0093
225,KS400021115,2121-941003,MIL,115153          ,4.1347
225,KS400117499,INTERIOR MOD 24 X 12,MIL,011006          ,2.2275
225,KS400220975,TARIMA CON TUBOS,MIL,44              ,43.0753999999999
225,KS440019101,84163766 JDVADMP5948,MIL,001021          ,4.699
225,KS440019531,LINER ROLL 2,MIL,013002          ,8.0544
225,KS440021004,60400215809 BOB AFRICA,MIL,115041          ,5.4623
225,KS440116777,ROSA 400 BASE,MIL,162             ,11.8305
225,KS510119024,TABACO PLUS BASE,MIL,51              ,14.8065
225,KS550019282,EMEE-477,MIL,778             ,8.7063
225,KS710020362,AQUABOX 74 UNITED,MIL,162             ,20.1643
225,KS710315907,70504236,MIL,778             ,4.2438
225,L010015814,LAMINA 61500004001,PZA,864             ,3.6954
225,L010017883,LAMINA MPEYE0038 MESA FORTE,PZA,115005          ,10.4201
225,L010018414,LAMINA INSERTO 28.5 X 14.0,PZA,298             ,0.2365
225,L010018944,LAMINA 211125 CBF081949CR,PZA,540             ,1.6892
225,L010019329,LAMINA YOLCAN 3,PZA,115057          ,5.0658
225,L010019669,LAMINA CLAMSHELL 160gr 4X4,PZA,906             ,6.6966
225,L010019689,LAMINA SEPARADOR SAMS,PZA,570             ,7.1464
225,L010019715,LAMINA NUMERO PARAFINA,PZA,115089          ,2.21849999999999
225,L010020342,LAMINA CAJA No. 1,PZA,115109          ,9.0009
225,L010020430,LAM. TAPA ROLLOS SIGNODE,PZA,001053          ,12.4021999999999
225,L01007082,LAMINA 1879505 1-2-3 MIXTA 20P,PZA,886             ,1.8215
225,L010119311,LAMINA DIVISIÓN YOLCAN 1,PZA,115057          ,1.70909999999999
225,L010119312,LAMINA DIVISIÓN CORTA YOLCAN 2,PZA,115057          ,1.277
225,L010120535,LAM. 2607467  DIV.LARGA,PZA,262             ,2.1431
225,L010215601,LAMINA  SEP LARGO CH-2,PZA,44              ,2.5891
225,L010218731,LAMINA DIV.LARGA 2072508,PZA,262             ,1.93749999999999
225,L010219312,LAMINA DIVISIÓN LARGA YOLCAN 2,PZA,115057          ,1.5242
225,L020011641,LAMINA 1556443,PZA,262             ,2.8059
225,L020012476,LAMINA 1/RG S/I,PZA,44              ,1.9019
225,L020013368,LAMINA No.4 LM 220g,PZA,44              ,2.0435
225,L020014749,LAMINA C-BOYA(CANCELADO),PZA,138             ,2.1094
225,L020016741,LAMINA 3290,PZA,871             ,3.1785
225,L020019246,LAMINA 2067,PZA,000954          ,4.8726
225,L020019261,LAMINA 2065,PZA,000954          ,4.7597
225,L020111860,LAMINA 63 709 255 (X1),PZA,001039          ,3.6718
225,L030013146,LAMINA VIT-2 (S),PZA,002016          ,4.4867
225,L030014027,LAMINA IM001091,PZA,298             ,2.2673
225,L030015837,LAMINA 603035,PZA,262             ,7.2658
225,L030015926,LAMINA PD1084 CUADRO,PZA,871             ,2.4292
225,L030016034,LAMINA PD1008-1 CUADRO,PZA,871             ,2.78669999999999
225,L030016039,LAMINA PD2008 CUADRO,PZA,871             ,2.2404
225,L030016040,LAMINA PD1222 CUADRO,PZA,871             ,2.6751
225,L030016046,LAMINA PD1586 CUADRO,PZA,871             ,2.1963
225,L030016074,LAMINA STE 293,PZA,871             ,8.7146
225,L030016089,LAMINA PD1266 CUADRO,PZA,871             ,2.291
225,L030016096,LAMINA PD1001 CUADRO,PZA,871             ,2.6001
225,L030016109,LAMINA PD1041 CUADRO,PZA,871             ,2.0587
225,L030016114,LAMINA PD1485 CUADRO,PZA,871             ,2.1326
225,L030016150,LAMINA PD1290 CUADRO,PZA,871             ,1.9314
225,L030016152,LAMINA PD1030 CUADRO,PZA,871             ,2.7069
225,L030016214,LAMINA PD1706 CUADRO,PZA,871             ,2.1608
225,L030016290,LAMINA SL20,PZA,871             ,2.383
225,L030016327,LAMINA PD1208 CUADRO,PZA,871             ,2.5146
225,L030016351,LAMINA PD1314 CUADRO,PZA,871             ,2.122
225,L030016422,LAMINA PD1074 CUADRO,PZA,871             ,2.6496
225,L030016443,LAMINA PD1353 CUADRO,PZA,871             ,2.5988
225,L030018098,LAMINA 76U1,PZA,871             ,5.1279
225,L030018474,LAMINA PD2042 CUADRO,PZA,000954          ,3.36379999999999
225,L030018505,LAMINA LC 1303,PZA,000954          ,6.4694
225,L030018815,LAMINA STE359,PZA,871             ,16.3631
225,L030019132,LAMINA 13OM-1,PZA,871             ,4.51
225,L030019610,LAMINA CVT79OK-2,PZA,000954          ,4.7629
225,L03008710,LAMINA ARCHIVERO 529,PZA,207             ,16.9365
225,L050111539,LAMINA BANDA 2 EXP.EMPBC2,PZA,010014          ,1.6394
225,L060016367,LAMINA STE 516,PZA,871             ,14.2961
225,L060017217,LAMINA G6CO,PZA,871             ,4.7736
225,L060019820,LAMINA 7INE-1,PZA,871             ,3.8955
225,L060020967,LAM. GENERICA 14.0/16.0,PZA,801             ,31.9211
225,L080020329,LAMINA STE725,PZA,871             ,20.0739
225,L110015062,LAMINA 5/500051,PZA,778             ,12.4342
225,L11008430,LAMINA MODELO 1,PZA,207             ,25.0843
225,L120013006,LAMINA TAPA CA 6 DRACULA 2008,PZA,8034            ,8.5288
225,L120016439,LAMINA CAJA 4 CIFUNSA,PZA,920             ,8.4431
225,L220017866,LAMINA 92354063,PZA,001039          ,3.7279
225,L22006599,LAMINA A-24,PZA,001032          ,1.789
225,L230012456,LAMINA 1515316,PZA,262             ,3.20149999999999
225,L240013662,LAMINA IM001057,PZA,298             ,2.5487
225,L240016339,LAMINA 75OL,PZA,871             ,3.15179999999999
225,L250018714,LAMINA 7IDV (CVT7IJE),PZA,871             ,6.21719999999999
225,L250018913,LAMINA CVT7D0G,PZA,000954          ,5.26629999999999
225,L250113006,LAMINA CA 6 DRACULA 2008,PZA,115022          ,6.12559999999999
225,LBD420017424,LAMINA N0022407021 MAJESTIC N°,PZA,006019          ,13.3104
225,LBD480016465,LAMINA 9P103,PZA,939             ,28.2129999999999
225,LBD510020775,LAM. S10100102E17 TZ OPTION TH,PZA,696             ,28.3366
225,LBS230019916,LAMINA A-40 SIN TEXTOS,PZA,001032          ,5.6982
225,LBS260018017,LAM. 70501203 TRAY STE 100 ml,PZA,778             ,3.174
225,LBS260018899,LAM 70509119 TROJAN 36 COSTCO,PZA,778             ,3.99099999999999
225,LBS260020819,LAMINA CAJA 6 BOTELLAS,PZA,000991          ,4.3658
225,LBS290013208,LAMINA KRONEN N.P.3451,PZA,003020          ,5.3166
225,LBS290017018,LAMINA VALVOLINE 7076,PZA,003020          ,3.1618
225,LBS290017485,LAMINA N0022205511 PINO MONAR,PZA,006019          ,7.6332
225,LBS290018959,LAMINA 61000100666 BANDEJA EXH,PZA,115041          ,14.345
225,LBS290019076,LAM 200185 Corr.Sn.Antonio Dom,PZA,606             ,3.1287
225,LBS290019091,LAM 31219593 ADES XXJVJL5924,PZA,001021          ,6.7471
225,LBS290019723,LAMINA WALMART LISTÓN RULIN N0,PZA,006019          ,3.2208
225,LBS290020299,LAMINA ME00277,PZA,115056          ,2.5347
225,LBS320012034,LAMINA F-100,PZA,001077          ,3.6907
225,LBS320015549,LAMINA CHA. DISPLAY 02,PZA,002012          ,10.8469
225,LBS320015992,LAMINA GH-1,PZA,44              ,3.6138
225,LBS320017576,LAMINA 7190 SUBARU,PZA,003020          ,4.9312
225,LBS320018605,LAM 84171407/83346973 UNIADJL,PZA,001021          ,8.9362
225,LBS320019350,LAM 4226 CH. TROYANAS COMBINA,PZA,002004          ,11.7556
225,LBS320019873,LAMINA 20027040 CHAROLA 6 CABE,PZA,115022          ,6.5998
225,LBS320021065,LAMINA TAPA TABACO,PZA,115033          ,10.5444
225,LBS320118921,LAM DIV.CORTA CRAYOLAS TOKS,PZA,940             ,1.827
225,LBS320119840,LAMINA 60400313788 TAPA,PZA,115041          ,7.0174
225,LBS360018023,LAMINA CAJA SPAGHETTI 4KG,PZA,44              ,5.1163
225,LBS360018990,LAMINA 67506655 UNIRE-JL-5582B,PZA,001021          ,7.0501
225,LBS360020053,LAMANINA 121X100 MJNCHJL4817,PZA,001021          ,11.4376
225,LBS360020167,LAMINA 67952282 UNIDOJL6960-C,PZA,001021          ,9.4877
225,LBS360020187,LAMINA CO221 MASCABADOS 60 SB,PZA,570             ,4.0011
225,LBS360020202,LAMINA 67635403 UNIREJL5330,PZA,001021          ,4.2081
225,LBS360020237,LAM. 67952283/67780465 UNIDO-J,PZA,001021          ,5.2896
225,LBS360020458,LAM. 68133762 UNIREJL5330,PZA,001021          ,4.2081
225,LBS360020470,LAMINA 139X100 DAVSJBR7339,PZA,001021          ,13.1469999999999
225,LBS360020520,LAM. 68131810/6812805 UNIDO-FV,PZA,001021          ,15.4233
225,LBS360020845,LAM. VENTURA 4 GALONES,PZA,115029          ,6.993
225,LBS400017903,LAMINA VALVOLINE 9624,PZA,003020          ,8.09499999999999
225,LBS400018535,LAMINA PORKLICH,PZA,115026          ,11.7742999999999
225,LBS400020002,LAMINA PUMA 10112,PZA,003020          ,6.4239
225,LBS400020175,LAMINA PUMA 10232,PZA,003020          ,6.4239
225,LBS400020195,LAM. CHA. DISPLAY 01 ESPECIAL,PZA,44              ,9.894
225,LBS400020375,LAMINA 10451 TECHPARTS,PZA,003020          ,10.2828
225,LBS400020485,LAMINA LK 10182,PZA,003020          ,6.7713
225,LBS400020768,LAMINA 68387875 UNIDOMP 7015,PZA,001021          ,16.5838
225,LBS510020221,LAMINA CO211 EXH. MS 2KG,PZA,570             ,8.5459
225,LBS610020653,LAMINA CHAROLA FRESA,PZA,115117          ,14.0301
225,LIMP. CORTADORA2,LIMPIEZA CORTADORA 2 (1401),MIL,LIMPIEZA CORTADO,0.0216999999999999
225,LKD420013779,LAMINA 220 X 200,PZA,459             ,43.8409
225,LKD420015349,LAMINA TUBO 16,PZA,920             ,24.0377
225,LKD420018669,LAMINA IM002187,PZA,298             ,4.3835
225,LKD420018931,LAM. 60400211823 CAJA CORR. S/,PZA,115041          ,8.2195
225,LKD420019501,LAMINA PUMA,PZA,878             ,15.5066999999999
225,LKD420019938,LAMINA PUMA 2,PZA,878             ,14.2411
225,LKD420019986,LAM. 300125680 Tapa 1-A,PZA,459             ,7.02389999999999
225,LKD420020065,LAMINA IM001521 S/I,PZA,298             ,6.09099999999999
225,LKD420020732,LAMINA EMCC0027 CAJA 5 JUMBO,PZA,115130          ,21.6418
225,LKD420020902,LAM. S14100162E50 ESQ. MOJAVE,PZA,696             ,5.5572
225,LKD420115869,LAM.INS CART P/CAJA COMP 977,PZA,939             ,7.19189999999999
225,LKD420216895,LAMINA 028654 DIV. CORTA,PZA,781             ,1.6475
225,LKD480016589,LAMINA S15100162E17 LV-3,PZA,696             ,11.6437999999999
225,LKD480016814,LAM. 9P119 CJA DE CARTON TANQU,PZA,939             ,13.9464
225,LKD480019647,LAMINA S12100042E17 TAPA CHICA,PZA,696             ,4.7956
225,LKD480020115,LAMINA CO1022806,PZA,115078          ,9.535
225,LKD480020263,LAM. S12100022E17 TQ 2 Y TQ 3,PZA,696             ,10.061
225,LKD480020645,LAM. CAJA 20 EXPORTACION DC,PZA,010014          ,5.8276
225,LKD480020647,LAM. CAJA 3 EXPORTACION DC,PZA,010014          ,4.4396
225,LKD480020932,LAM.S14200172E17 MG MOJAVE GDE,PZA,696             ,17.0904
225,LKD480020968,S10100122E17 BOLMEN/RODANO 16,PZA,696             ,21.7648999999999
225,LKD480111172,LAM 300110023 BASE L.STD(1),PZA,459             ,8.1949
225,LKD510014580,LAMINA 4X5 LITROS,PZA,756             ,8.05679999999999
225,LKD510015960,LAMINA IM001814,PZA,298             ,6.8068
225,LKD510019232,LAMINA No.56,PZA,001053          ,28.3723
225,LKD610019539,LAMIMNA RCF-24-2,PZA,011006          ,39.6725999999999
225,LKD820019289,LAMINA SCMX-C-12K NVO DISEÑO,PZA,231             ,9.95269999999999
225,LKD820019559,LAMINA 9P148 CAJA PROTECTORA 1,PZA,939             ,24.7881
225,LKD820020991,LAMINA 3016516 GENERICA 6,PZA,115145          ,11.7653
225,LKD82008717,LAMINA SCMX-C-12K,PZA,231             ,14.1889
225,LKS230016164,LAMINA CHAROLA,PZA,792             ,9.8325
225,LKS230016500,LAM 70505879 CORR REPLENS 24/5,PZA,778             ,1.3559
225,LKS230017400,LAM. 70507147 CORR OXICLEAN G,PZA,778             ,3.0049
225,LKS230017607,LAMINA 10KM,PZA,871             ,4.3517
225,LKS230017645,LAMINA CLJ,PZA,0013002         ,1.7826
225,LKS230018198,LAM. FACIL NUEVA 56.7X39.0X21.,PZA,916             ,6.6374
225,LKS230018636,LAMINA E-9030043,PZA,115019          ,5.47049999999999
225,LKS230018640,LAMINA L019,PZA,271             ,3.2785
225,LKS230018683,LAM EM247 XT PROF SQ 4/500gr,PZA,115031          ,1.20669999999999
225,LKS230018793,LAMINA 2090209,PZA,262             ,1.2669
225,LKS230018800,LAMINA C-C320 ASC 100,PZA,138             ,1.507
225,LKS230018826,LAMINA 1515313,PZA,262             ,3.0194
225,LKS230018890,LAMINA 1556443,PZA,262             ,3.1417
225,LKS230018965,LAMINA No. 1,PZA,867             ,8.3388
225,LKS230018972,LAMINA A-24 KRAFT,PZA,001032          ,1.7438
225,LKS230018976,LAMINA MPNEMCL0078,PZA,906             ,9.77
225,LKS230018998,LAMINA 11MA,PZA,871             ,4.365
225,LKS230019015,LAMINA 120.0 X 105.0,PZA,115029          ,5.9433
225,LKS230019051,LAMINA,PZA,115046          ,6.9622
225,LKS230019059,LAMINA 210517 99400001401,PZA,540             ,1.2209
225,LKS230019070,LAMINA SEPARADOR,PZA,714             ,1.5725
225,LKS230019181,LAM 211062 AP AMMENS ROLL-ON 6,PZA,540             ,2.4044
225,LKS230019306,LAMINA 1512568,PZA,262             ,1.9151
225,LKS230019382,LAMINA EMEE-514 CORR. PRO-TECH,PZA,778             ,2.0807
225,LKS230019593,LAMINA C-C141-APDM FEM2,PZA,138             ,5.33899999999999
225,LKS230020194,LAMINA 37X37X10,PZA,001053          ,4.3307
225,LKS230020350,LAMINA C-C900 67846667,PZA,138             ,2.4156
225,LKS230020364,LAMINA CC 04 LAMINA RAYADA,PZA,115101          ,2.7069
225,LKS230020374,LAMINA CHICOLASTIC/BBTIPS,PZA,115090          ,5.2703
225,LKS230020423,LAMINA C-C320 ROLL ON,PZA,138             ,2.2087
225,LKS230020438,LAMINA E9030003,PZA,115019          ,2.6534
225,LKS230020862,LAM. 11195 SEP. 350 ml y 500 m,PZA,003020          ,1.7371
225,LKS230021011,LAM. 2602045 PERT SH 180ml,PZA,262             ,1.3013
225,LKS230120407,LAMINA DIV.CORTA 2072500,PZA,262             ,2.1287
225,LKS230120512,LAMINA 2583320 DIV.LARGA,PZA,262             ,5.5328
225,LKS230818143,LAM 70508951 CORR CARTON SHEET,PZA,778             ,5.92709999999999
225,LKS260012230,LAMINA CHAROLA TPC 3,PZA,207             ,6.89239999999999
225,LKS260014248,LAMINA 3601-004 7/9,PZA,714             ,5.3861
225,LKS260015415,LAMINA N°4,PZA,818             ,4.78949999999999
225,LKS260015641,LAMINA 6065037 CAJA COL. N°8,PZA,544             ,4.8107
225,LKS260016690,LAMINA C-C141-AP DEOADI,PZA,138             ,1.55779999999999
225,LKS260017423,LAMINA N0056422409 P/24 CAJ. R,PZA,006019          ,4.6934
225,LKS260017500,LAMINA 7CHZ,PZA,871             ,3.6921
225,LKS260017730,LAMINA C-C295 DEOELADY1,PZA,138             ,2.10299999999999
225,LKS260018051,LAMINA C-C320 BRUT ECO1,PZA,138             ,1.25579999999999
225,LKS260018152,LAMINA N° 3,PZA,017020          ,4.9716
225,LKS260018568,LAMINA 91631680.002,PZA,001039          ,1.7464
225,LKS260018680,LAM. CC LÍQUIDOS SS,PZA,115032          ,4.3288
225,LKS260018806,LAMINA 13Q3,PZA,000954          ,5.9434
225,LKS260018843,LAMINA 91411173.002,PZA,001039          ,2.7392
225,LKS260018926,LAMINA 12XB,PZA,871             ,4.2301
225,LKS260018997,LAMINA 7CJR,PZA,871             ,4.1402
225,LKS260019054,LAMINA 24/230 ml ALCOHOL,PZA,727             ,2.594
225,LKS260019403,LAMINA 1052986 FRASCO AUXILIAR,PZA,262             ,4.5621
225,LKS260019419,LAMINA CAJGRGOS/LO MASTER GONI,PZA,834             ,17.7229
225,LKS260019428,LAMINA 91825536 VITALITY D12,PZA,001039          ,3.3529
